,img_id,img_name,img_path,category_id,label,img_set
1787,image_03503,image_03503.jpg,jpg/image_03503.jpg,29.0,sweet william,train
1788,image_03487,image_03487.jpg,jpg/image_03487.jpg,29.0,sweet william,train
1789,image_03498,image_03498.jpg,jpg/image_03498.jpg,29.0,sweet william,train
1790,image_03544,image_03544.jpg,jpg/image_03544.jpg,29.0,sweet william,train
1791,image_03534,image_03534.jpg,jpg/image_03534.jpg,29.0,sweet william,train
1792,image_03515,image_03515.jpg,jpg/image_03515.jpg,29.0,sweet william,train
1793,image_03475,image_03475.jpg,jpg/image_03475.jpg,29.0,sweet william,train
1794,image_03529,image_03529.jpg,jpg/image_03529.jpg,29.0,sweet william,train
1795,image_03491,image_03491.jpg,jpg/image_03491.jpg,29.0,sweet william,train
1796,image_03482,image_03482.jpg,jpg/image_03482.jpg,29.0,sweet william,train
1797,image_03506,image_03506.jpg,jpg/image_03506.jpg,29.0,sweet william,train
1798,image_03535,image_03535.jpg,jpg/image_03535.jpg,29.0,sweet william,train
1799,image_03501,image_03501.jpg,jpg/image_03501.jpg,29.0,sweet william,train
1800,image_03492,image_03492.jpg,jpg/image_03492.jpg,29.0,sweet william,train
1801,image_03523,image_03523.jpg,jpg/image_03523.jpg,29.0,sweet william,train
1802,image_03460,image_03460.jpg,jpg/image_03460.jpg,29.0,sweet william,train
1803,image_03542,image_03542.jpg,jpg/image_03542.jpg,29.0,sweet william,train
1804,image_03485,image_03485.jpg,jpg/image_03485.jpg,29.0,sweet william,train
1805,image_03536,image_03536.jpg,jpg/image_03536.jpg,29.0,sweet william,train
1806,image_03499,image_03499.jpg,jpg/image_03499.jpg,29.0,sweet william,train
1807,image_03490,image_03490.jpg,jpg/image_03490.jpg,29.0,sweet william,train
1808,image_03513,image_03513.jpg,jpg/image_03513.jpg,29.0,sweet william,train
1809,image_03528,image_03528.jpg,jpg/image_03528.jpg,29.0,sweet william,train
1810,image_03474,image_03474.jpg,jpg/image_03474.jpg,29.0,sweet william,train
1811,image_03470,image_03470.jpg,jpg/image_03470.jpg,29.0,sweet william,train
1812,image_03502,image_03502.jpg,jpg/image_03502.jpg,29.0,sweet william,train
1813,image_03507,image_03507.jpg,jpg/image_03507.jpg,29.0,sweet william,train
1814,image_03604,image_03604.jpg,jpg/image_03604.jpg,71.0,azalea,train
1815,image_03557,image_03557.jpg,jpg/image_03557.jpg,71.0,azalea,train
1816,image_03586,image_03586.jpg,jpg/image_03586.jpg,71.0,azalea,train
1817,image_03584,image_03584.jpg,jpg/image_03584.jpg,71.0,azalea,train
1818,image_03599,image_03599.jpg,jpg/image_03599.jpg,71.0,azalea,train
1819,image_03631,image_03631.jpg,jpg/image_03631.jpg,71.0,azalea,train
1820,image_03551,image_03551.jpg,jpg/image_03551.jpg,71.0,azalea,train
1821,image_03615,image_03615.jpg,jpg/image_03615.jpg,71.0,azalea,train
1822,image_03579,image_03579.jpg,jpg/image_03579.jpg,71.0,azalea,train
1823,image_03582,image_03582.jpg,jpg/image_03582.jpg,71.0,azalea,train
1824,image_03626,image_03626.jpg,jpg/image_03626.jpg,71.0,azalea,train
1825,image_03636,image_03636.jpg,jpg/image_03636.jpg,71.0,azalea,train
1826,image_03632,image_03632.jpg,jpg/image_03632.jpg,71.0,azalea,train
1827,image_03567,image_03567.jpg,jpg/image_03567.jpg,71.0,azalea,train
1828,image_03612,image_03612.jpg,jpg/image_03612.jpg,71.0,azalea,train
1829,image_03562,image_03562.jpg,jpg/image_03562.jpg,71.0,azalea,train
1830,image_03605,image_03605.jpg,jpg/image_03605.jpg,71.0,azalea,train
1831,image_03553,image_03553.jpg,jpg/image_03553.jpg,71.0,azalea,train
1832,image_03545,image_03545.jpg,jpg/image_03545.jpg,71.0,azalea,train
1833,image_03606,image_03606.jpg,jpg/image_03606.jpg,71.0,azalea,train
1834,image_03602,image_03602.jpg,jpg/image_03602.jpg,71.0,azalea,train
1835,image_03611,image_03611.jpg,jpg/image_03611.jpg,71.0,azalea,train
1836,image_03547,image_03547.jpg,jpg/image_03547.jpg,71.0,azalea,train
1837,image_03639,image_03639.jpg,jpg/image_03639.jpg,71.0,azalea,train
1838,image_03640,image_03640.jpg,jpg/image_03640.jpg,71.0,azalea,train
1839,image_03583,image_03583.jpg,jpg/image_03583.jpg,71.0,azalea,train
1840,image_03628,image_03628.jpg,jpg/image_03628.jpg,71.0,azalea,train
1841,image_03571,image_03571.jpg,jpg/image_03571.jpg,71.0,azalea,train
1842,image_03607,image_03607.jpg,jpg/image_03607.jpg,71.0,azalea,train
1843,image_03600,image_03600.jpg,jpg/image_03600.jpg,71.0,azalea,train
1844,image_03622,image_03622.jpg,jpg/image_03622.jpg,71.0,azalea,train
1845,image_03575,image_03575.jpg,jpg/image_03575.jpg,71.0,azalea,train
1846,image_03635,image_03635.jpg,jpg/image_03635.jpg,71.0,azalea,train
1847,image_03570,image_03570.jpg,jpg/image_03570.jpg,71.0,azalea,train
1848,image_03630,image_03630.jpg,jpg/image_03630.jpg,71.0,azalea,train
1849,image_03618,image_03618.jpg,jpg/image_03618.jpg,71.0,azalea,train
1850,image_03555,image_03555.jpg,jpg/image_03555.jpg,71.0,azalea,train
1851,image_03616,image_03616.jpg,jpg/image_03616.jpg,71.0,azalea,train
1852,image_03633,image_03633.jpg,jpg/image_03633.jpg,71.0,azalea,train
1853,image_03619,image_03619.jpg,jpg/image_03619.jpg,71.0,azalea,train
1854,image_03614,image_03614.jpg,jpg/image_03614.jpg,71.0,azalea,train
1855,image_03638,image_03638.jpg,jpg/image_03638.jpg,71.0,azalea,train
1856,image_03585,image_03585.jpg,jpg/image_03585.jpg,71.0,azalea,train
1857,image_03565,image_03565.jpg,jpg/image_03565.jpg,71.0,azalea,train
1858,image_03550,image_03550.jpg,jpg/image_03550.jpg,71.0,azalea,train
1859,image_03581,image_03581.jpg,jpg/image_03581.jpg,71.0,azalea,train
1860,image_03597,image_03597.jpg,jpg/image_03597.jpg,71.0,azalea,train
1861,image_03595,image_03595.jpg,jpg/image_03595.jpg,71.0,azalea,train
1862,image_03686,image_03686.jpg,jpg/image_03686.jpg,52.0,primula,train
1863,image_03715,image_03715.jpg,jpg/image_03715.jpg,52.0,primula,train
1864,image_03647,image_03647.jpg,jpg/image_03647.jpg,52.0,primula,train
1865,image_03678,image_03678.jpg,jpg/image_03678.jpg,52.0,primula,train
1866,image_03684,image_03684.jpg,jpg/image_03684.jpg,52.0,primula,train
1867,image_03654,image_03654.jpg,jpg/image_03654.jpg,52.0,primula,train
1868,image_03650,image_03650.jpg,jpg/image_03650.jpg,52.0,primula,train
1869,image_03690,image_03690.jpg,jpg/image_03690.jpg,52.0,primula,train
1870,image_03674,image_03674.jpg,jpg/image_03674.jpg,52.0,primula,train
1871,image_03644,image_03644.jpg,jpg/image_03644.jpg,52.0,primula,train
1872,image_03719,image_03719.jpg,jpg/image_03719.jpg,52.0,primula,train
1873,image_03655,image_03655.jpg,jpg/image_03655.jpg,52.0,primula,train
1874,image_03716,image_03716.jpg,jpg/image_03716.jpg,52.0,primula,train
1875,image_03682,image_03682.jpg,jpg/image_03682.jpg,52.0,primula,train
1876,image_03711,image_03711.jpg,jpg/image_03711.jpg,52.0,primula,train
1877,image_03702,image_03702.jpg,jpg/image_03702.jpg,52.0,primula,train
1878,image_03728,image_03728.jpg,jpg/image_03728.jpg,52.0,primula,train
1879,image_03698,image_03698.jpg,jpg/image_03698.jpg,52.0,primula,train
1880,image_03653,image_03653.jpg,jpg/image_03653.jpg,52.0,primula,train
1881,image_03664,image_03664.jpg,jpg/image_03664.jpg,52.0,primula,train
1882,image_03733,image_03733.jpg,jpg/image_03733.jpg,52.0,primula,train
1883,image_03701,image_03701.jpg,jpg/image_03701.jpg,52.0,primula,train
1884,image_03720,image_03720.jpg,jpg/image_03720.jpg,52.0,primula,train
1885,image_03649,image_03649.jpg,jpg/image_03649.jpg,52.0,primula,train
1886,image_03648,image_03648.jpg,jpg/image_03648.jpg,52.0,primula,train
1887,image_03657,image_03657.jpg,jpg/image_03657.jpg,52.0,primula,train
1888,image_03724,image_03724.jpg,jpg/image_03724.jpg,52.0,primula,train
1889,image_03672,image_03672.jpg,jpg/image_03672.jpg,52.0,primula,train
1890,image_03700,image_03700.jpg,jpg/image_03700.jpg,52.0,primula,train
1891,image_03721,image_03721.jpg,jpg/image_03721.jpg,52.0,primula,train
1892,image_03683,image_03683.jpg,jpg/image_03683.jpg,52.0,primula,train
1893,image_03679,image_03679.jpg,jpg/image_03679.jpg,52.0,primula,train
1894,image_03656,image_03656.jpg,jpg/image_03656.jpg,52.0,primula,train
1895,image_03685,image_03685.jpg,jpg/image_03685.jpg,52.0,primula,train
1896,image_03718,image_03718.jpg,jpg/image_03718.jpg,52.0,primula,train
1897,image_03676,image_03676.jpg,jpg/image_03676.jpg,52.0,primula,train
1898,image_03730,image_03730.jpg,jpg/image_03730.jpg,52.0,primula,train
1899,image_03726,image_03726.jpg,jpg/image_03726.jpg,52.0,primula,train
1900,image_03722,image_03722.jpg,jpg/image_03722.jpg,52.0,primula,train
1901,image_03659,image_03659.jpg,jpg/image_03659.jpg,52.0,primula,train
1902,image_03710,image_03710.jpg,jpg/image_03710.jpg,52.0,primula,train
1903,image_03731,image_03731.jpg,jpg/image_03731.jpg,52.0,primula,train
1904,image_03703,image_03703.jpg,jpg/image_03703.jpg,52.0,primula,train
1905,image_03652,image_03652.jpg,jpg/image_03652.jpg,52.0,primula,train
1906,image_03680,image_03680.jpg,jpg/image_03680.jpg,52.0,primula,train
1907,image_03704,image_03704.jpg,jpg/image_03704.jpg,52.0,primula,train
1908,image_03745,image_03745.jpg,jpg/image_03745.jpg,36.0,cape flower,train
1909,image_03746,image_03746.jpg,jpg/image_03746.jpg,36.0,cape flower,train
1910,image_03814,image_03814.jpg,jpg/image_03814.jpg,36.0,cape flower,train
1911,image_03770,image_03770.jpg,jpg/image_03770.jpg,36.0,cape flower,train
1912,image_03815,image_03815.jpg,jpg/image_03815.jpg,36.0,cape flower,train
1913,image_07288,image_07288.jpg,jpg/image_07288.jpg,36.0,cape flower,train
1914,image_07298,image_07298.jpg,jpg/image_07298.jpg,36.0,cape flower,train
1915,image_07292,image_07292.jpg,jpg/image_07292.jpg,36.0,cape flower,train
1916,image_07293,image_07293.jpg,jpg/image_07293.jpg,36.0,cape flower,train
1917,image_03755,image_03755.jpg,jpg/image_03755.jpg,36.0,cape flower,train
1918,image_03787,image_03787.jpg,jpg/image_03787.jpg,36.0,cape flower,train
1919,image_03823,image_03823.jpg,jpg/image_03823.jpg,36.0,cape flower,train
1920,image_03792,image_03792.jpg,jpg/image_03792.jpg,36.0,cape flower,train
1921,image_03734,image_03734.jpg,jpg/image_03734.jpg,36.0,cape flower,train
1922,image_03754,image_03754.jpg,jpg/image_03754.jpg,36.0,cape flower,train
1923,image_03739,image_03739.jpg,jpg/image_03739.jpg,36.0,cape flower,train
1924,image_03758,image_03758.jpg,jpg/image_03758.jpg,36.0,cape flower,train
1925,image_03751,image_03751.jpg,jpg/image_03751.jpg,36.0,cape flower,train
1926,image_03772,image_03772.jpg,jpg/image_03772.jpg,36.0,cape flower,train
1927,image_03818,image_03818.jpg,jpg/image_03818.jpg,36.0,cape flower,train
1928,image_07287,image_07287.jpg,jpg/image_07287.jpg,36.0,cape flower,train
1929,image_07286,image_07286.jpg,jpg/image_07286.jpg,36.0,cape flower,train
1930,image_03812,image_03812.jpg,jpg/image_03812.jpg,36.0,cape flower,train
1931,image_03766,image_03766.jpg,jpg/image_03766.jpg,36.0,cape flower,train
1932,image_03769,image_03769.jpg,jpg/image_03769.jpg,36.0,cape flower,train
1933,image_03802,image_03802.jpg,jpg/image_03802.jpg,36.0,cape flower,train
1934,image_03785,image_03785.jpg,jpg/image_03785.jpg,36.0,cape flower,train
1935,image_03826,image_03826.jpg,jpg/image_03826.jpg,36.0,cape flower,train
1936,image_03780,image_03780.jpg,jpg/image_03780.jpg,36.0,cape flower,train
1937,image_03798,image_03798.jpg,jpg/image_03798.jpg,36.0,cape flower,train
1938,image_03750,image_03750.jpg,jpg/image_03750.jpg,36.0,cape flower,train
1939,image_03762,image_03762.jpg,jpg/image_03762.jpg,36.0,cape flower,train
1940,image_03813,image_03813.jpg,jpg/image_03813.jpg,36.0,cape flower,train
1941,image_03784,image_03784.jpg,jpg/image_03784.jpg,36.0,cape flower,train
1942,image_03743,image_03743.jpg,jpg/image_03743.jpg,36.0,cape flower,train
1943,image_03749,image_03749.jpg,jpg/image_03749.jpg,36.0,cape flower,train
1944,image_03807,image_03807.jpg,jpg/image_03807.jpg,36.0,cape flower,train
1945,image_03735,image_03735.jpg,jpg/image_03735.jpg,36.0,cape flower,train
1946,image_03738,image_03738.jpg,jpg/image_03738.jpg,36.0,cape flower,train
1947,image_03796,image_03796.jpg,jpg/image_03796.jpg,36.0,cape flower,train
1948,image_03736,image_03736.jpg,jpg/image_03736.jpg,36.0,cape flower,train
1949,image_03791,image_03791.jpg,jpg/image_03791.jpg,36.0,cape flower,train
1950,image_03765,image_03765.jpg,jpg/image_03765.jpg,36.0,cape flower,train
1951,image_03761,image_03761.jpg,jpg/image_03761.jpg,36.0,cape flower,train
1952,image_03759,image_03759.jpg,jpg/image_03759.jpg,36.0,cape flower,train
1953,image_03775,image_03775.jpg,jpg/image_03775.jpg,36.0,cape flower,train
1954,image_07289,image_07289.jpg,jpg/image_07289.jpg,36.0,cape flower,train
1955,image_03781,image_03781.jpg,jpg/image_03781.jpg,36.0,cape flower,train
1956,image_03786,image_03786.jpg,jpg/image_03786.jpg,36.0,cape flower,train
1957,image_03806,image_03806.jpg,jpg/image_03806.jpg,36.0,cape flower,train
1958,image_03795,image_03795.jpg,jpg/image_03795.jpg,36.0,cape flower,train
1959,image_03819,image_03819.jpg,jpg/image_03819.jpg,36.0,cape flower,train
1960,image_03820,image_03820.jpg,jpg/image_03820.jpg,36.0,cape flower,train
1961,image_07295,image_07295.jpg,jpg/image_07295.jpg,36.0,cape flower,train
1962,image_03880,image_03880.jpg,jpg/image_03880.jpg,16.0,purple coneflower,train
1963,image_03847,image_03847.jpg,jpg/image_03847.jpg,16.0,purple coneflower,train
1964,image_03903,image_03903.jpg,jpg/image_03903.jpg,16.0,purple coneflower,train
1965,image_03859,image_03859.jpg,jpg/image_03859.jpg,16.0,purple coneflower,train
1966,image_03852,image_03852.jpg,jpg/image_03852.jpg,16.0,purple coneflower,train
1967,image_03843,image_03843.jpg,jpg/image_03843.jpg,16.0,purple coneflower,train
1968,image_03870,image_03870.jpg,jpg/image_03870.jpg,16.0,purple coneflower,train
1969,image_03886,image_03886.jpg,jpg/image_03886.jpg,16.0,purple coneflower,train
1970,image_03856,image_03856.jpg,jpg/image_03856.jpg,16.0,purple coneflower,train
1971,image_03874,image_03874.jpg,jpg/image_03874.jpg,16.0,purple coneflower,train
1972,image_03848,image_03848.jpg,jpg/image_03848.jpg,16.0,purple coneflower,train
1973,image_03902,image_03902.jpg,jpg/image_03902.jpg,16.0,purple coneflower,train
1974,image_03879,image_03879.jpg,jpg/image_03879.jpg,16.0,purple coneflower,train
1975,image_03873,image_03873.jpg,jpg/image_03873.jpg,16.0,purple coneflower,train
1976,image_03890,image_03890.jpg,jpg/image_03890.jpg,16.0,purple coneflower,train
1977,image_03849,image_03849.jpg,jpg/image_03849.jpg,16.0,purple coneflower,train
1978,image_03836,image_03836.jpg,jpg/image_03836.jpg,16.0,purple coneflower,train
1979,image_03851,image_03851.jpg,jpg/image_03851.jpg,16.0,purple coneflower,train
1980,image_03860,image_03860.jpg,jpg/image_03860.jpg,16.0,purple coneflower,train
1981,image_03894,image_03894.jpg,jpg/image_03894.jpg,16.0,purple coneflower,train
1982,image_03891,image_03891.jpg,jpg/image_03891.jpg,16.0,purple coneflower,train
1983,image_03893,image_03893.jpg,jpg/image_03893.jpg,16.0,purple coneflower,train
1984,image_03857,image_03857.jpg,jpg/image_03857.jpg,16.0,purple coneflower,train
1985,image_03840,image_03840.jpg,jpg/image_03840.jpg,16.0,purple coneflower,train
1986,image_03842,image_03842.jpg,jpg/image_03842.jpg,16.0,purple coneflower,train
1987,image_03833,image_03833.jpg,jpg/image_03833.jpg,16.0,purple coneflower,train
1988,image_03900,image_03900.jpg,jpg/image_03900.jpg,16.0,purple coneflower,train
1989,image_03832,image_03832.jpg,jpg/image_03832.jpg,16.0,purple coneflower,train
1990,image_03910,image_03910.jpg,jpg/image_03910.jpg,16.0,purple coneflower,train
1991,image_03862,image_03862.jpg,jpg/image_03862.jpg,16.0,purple coneflower,train
1992,image_03904,image_03904.jpg,jpg/image_03904.jpg,16.0,purple coneflower,train
1993,image_03888,image_03888.jpg,jpg/image_03888.jpg,16.0,purple coneflower,train
1994,image_03889,image_03889.jpg,jpg/image_03889.jpg,16.0,purple coneflower,train
1995,image_03844,image_03844.jpg,jpg/image_03844.jpg,16.0,purple coneflower,train
1996,image_03908,image_03908.jpg,jpg/image_03908.jpg,16.0,purple coneflower,train
1997,image_03907,image_03907.jpg,jpg/image_03907.jpg,16.0,purple coneflower,train
1998,image_03881,image_03881.jpg,jpg/image_03881.jpg,16.0,purple coneflower,train
1999,image_03838,image_03838.jpg,jpg/image_03838.jpg,16.0,purple coneflower,train
2000,image_03883,image_03883.jpg,jpg/image_03883.jpg,16.0,purple coneflower,train
2001,image_03867,image_03867.jpg,jpg/image_03867.jpg,16.0,purple coneflower,train
2002,image_03861,image_03861.jpg,jpg/image_03861.jpg,16.0,purple coneflower,train
2003,image_03846,image_03846.jpg,jpg/image_03846.jpg,16.0,purple coneflower,train
2004,image_04020,image_04020.jpg,jpg/image_04020.jpg,11.0,colt's foot,train
2005,image_04040,image_04040.jpg,jpg/image_04040.jpg,11.0,colt's foot,train
2006,image_04033,image_04033.jpg,jpg/image_04033.jpg,11.0,colt's foot,train
2007,image_04057,image_04057.jpg,jpg/image_04057.jpg,11.0,colt's foot,train
2008,image_04009,image_04009.jpg,jpg/image_04009.jpg,11.0,colt's foot,train
2009,image_04002,image_04002.jpg,jpg/image_04002.jpg,11.0,colt's foot,train
2010,image_04028,image_04028.jpg,jpg/image_04028.jpg,11.0,colt's foot,train
2011,image_04018,image_04018.jpg,jpg/image_04018.jpg,11.0,colt's foot,train
2012,image_04064,image_04064.jpg,jpg/image_04064.jpg,11.0,colt's foot,train
2013,image_04031,image_04031.jpg,jpg/image_04031.jpg,11.0,colt's foot,train
2014,image_03995,image_03995.jpg,jpg/image_03995.jpg,11.0,colt's foot,train
2015,image_04052,image_04052.jpg,jpg/image_04052.jpg,11.0,colt's foot,train
2016,image_03996,image_03996.jpg,jpg/image_03996.jpg,11.0,colt's foot,train
2017,image_04042,image_04042.jpg,jpg/image_04042.jpg,11.0,colt's foot,train
2018,image_04076,image_04076.jpg,jpg/image_04076.jpg,11.0,colt's foot,train
2019,image_04072,image_04072.jpg,jpg/image_04072.jpg,11.0,colt's foot,train
2020,image_04025,image_04025.jpg,jpg/image_04025.jpg,11.0,colt's foot,train
2021,image_04062,image_04062.jpg,jpg/image_04062.jpg,11.0,colt's foot,train
2022,image_04005,image_04005.jpg,jpg/image_04005.jpg,11.0,colt's foot,train
2023,image_04035,image_04035.jpg,jpg/image_04035.jpg,11.0,colt's foot,train
2024,image_04017,image_04017.jpg,jpg/image_04017.jpg,11.0,colt's foot,train
2025,image_04051,image_04051.jpg,jpg/image_04051.jpg,11.0,colt's foot,train
2026,image_04039,image_04039.jpg,jpg/image_04039.jpg,11.0,colt's foot,train
2027,image_04015,image_04015.jpg,jpg/image_04015.jpg,11.0,colt's foot,train
2028,image_04021,image_04021.jpg,jpg/image_04021.jpg,11.0,colt's foot,train
2029,image_04003,image_04003.jpg,jpg/image_04003.jpg,11.0,colt's foot,train
2030,image_04001,image_04001.jpg,jpg/image_04001.jpg,11.0,colt's foot,train
2031,image_04041,image_04041.jpg,jpg/image_04041.jpg,11.0,colt's foot,train
2032,image_04055,image_04055.jpg,jpg/image_04055.jpg,11.0,colt's foot,train
2033,image_04029,image_04029.jpg,jpg/image_04029.jpg,11.0,colt's foot,train
2034,image_04071,image_04071.jpg,jpg/image_04071.jpg,11.0,colt's foot,train
2035,image_04023,image_04023.jpg,jpg/image_04023.jpg,11.0,colt's foot,train
2036,image_04010,image_04010.jpg,jpg/image_04010.jpg,11.0,colt's foot,train
2037,image_04063,image_04063.jpg,jpg/image_04063.jpg,11.0,colt's foot,train
2038,image_04011,image_04011.jpg,jpg/image_04011.jpg,11.0,colt's foot,train
2039,image_04037,image_04037.jpg,jpg/image_04037.jpg,11.0,colt's foot,train
2040,image_04060,image_04060.jpg,jpg/image_04060.jpg,11.0,colt's foot,train
2041,image_04067,image_04067.jpg,jpg/image_04067.jpg,11.0,colt's foot,train
2042,image_04059,image_04059.jpg,jpg/image_04059.jpg,11.0,colt's foot,train
2043,image_04061,image_04061.jpg,jpg/image_04061.jpg,11.0,colt's foot,train
2044,image_04079,image_04079.jpg,jpg/image_04079.jpg,11.0,colt's foot,train
2045,image_04048,image_04048.jpg,jpg/image_04048.jpg,11.0,colt's foot,train
2046,image_03994,image_03994.jpg,jpg/image_03994.jpg,11.0,colt's foot,train
2047,image_03997,image_03997.jpg,jpg/image_03997.jpg,11.0,colt's foot,train
2048,image_04101,image_04101.jpg,jpg/image_04101.jpg,28.0,artichoke,train
2049,image_04122,image_04122.jpg,jpg/image_04122.jpg,28.0,artichoke,train
2050,image_04123,image_04123.jpg,jpg/image_04123.jpg,28.0,artichoke,train
2051,image_04119,image_04119.jpg,jpg/image_04119.jpg,28.0,artichoke,train
2052,image_04158,image_04158.jpg,jpg/image_04158.jpg,28.0,artichoke,train
2053,image_04127,image_04127.jpg,jpg/image_04127.jpg,28.0,artichoke,train
2054,image_04100,image_04100.jpg,jpg/image_04100.jpg,28.0,artichoke,train
2055,image_04082,image_04082.jpg,jpg/image_04082.jpg,28.0,artichoke,train
2056,image_04120,image_04120.jpg,jpg/image_04120.jpg,28.0,artichoke,train
2057,image_04117,image_04117.jpg,jpg/image_04117.jpg,28.0,artichoke,train
2058,image_04084,image_04084.jpg,jpg/image_04084.jpg,28.0,artichoke,train
2059,image_04083,image_04083.jpg,jpg/image_04083.jpg,28.0,artichoke,train
2060,image_04093,image_04093.jpg,jpg/image_04093.jpg,28.0,artichoke,train
2061,image_04131,image_04131.jpg,jpg/image_04131.jpg,28.0,artichoke,train
2062,image_04152,image_04152.jpg,jpg/image_04152.jpg,28.0,artichoke,train
2063,image_04145,image_04145.jpg,jpg/image_04145.jpg,28.0,artichoke,train
2064,image_04102,image_04102.jpg,jpg/image_04102.jpg,28.0,artichoke,train
2065,image_04154,image_04154.jpg,jpg/image_04154.jpg,28.0,artichoke,train
2066,image_04138,image_04138.jpg,jpg/image_04138.jpg,28.0,artichoke,train
2067,image_04151,image_04151.jpg,jpg/image_04151.jpg,28.0,artichoke,train
2068,image_04147,image_04147.jpg,jpg/image_04147.jpg,28.0,artichoke,train
2069,image_04140,image_04140.jpg,jpg/image_04140.jpg,28.0,artichoke,train
2070,image_04085,image_04085.jpg,jpg/image_04085.jpg,28.0,artichoke,train
2071,image_04099,image_04099.jpg,jpg/image_04099.jpg,28.0,artichoke,train
2072,image_04132,image_04132.jpg,jpg/image_04132.jpg,28.0,artichoke,train
2073,image_04104,image_04104.jpg,jpg/image_04104.jpg,28.0,artichoke,train
2074,image_04139,image_04139.jpg,jpg/image_04139.jpg,28.0,artichoke,train
2075,image_04116,image_04116.jpg,jpg/image_04116.jpg,28.0,artichoke,train
2076,image_04136,image_04136.jpg,jpg/image_04136.jpg,28.0,artichoke,train
2077,image_04107,image_04107.jpg,jpg/image_04107.jpg,28.0,artichoke,train
2078,image_04092,image_04092.jpg,jpg/image_04092.jpg,28.0,artichoke,train
2079,image_04125,image_04125.jpg,jpg/image_04125.jpg,28.0,artichoke,train
2080,image_04115,image_04115.jpg,jpg/image_04115.jpg,28.0,artichoke,train
2081,image_04091,image_04091.jpg,jpg/image_04091.jpg,28.0,artichoke,train
2082,image_04157,image_04157.jpg,jpg/image_04157.jpg,28.0,artichoke,train
2083,image_04156,image_04156.jpg,jpg/image_04156.jpg,28.0,artichoke,train
2084,image_04109,image_04109.jpg,jpg/image_04109.jpg,28.0,artichoke,train
2085,image_04088,image_04088.jpg,jpg/image_04088.jpg,28.0,artichoke,train
2086,image_04090,image_04090.jpg,jpg/image_04090.jpg,28.0,artichoke,train
2087,image_04242,image_04242.jpg,jpg/image_04242.jpg,51.0,wild pansy,train
2088,image_04222,image_04222.jpg,jpg/image_04222.jpg,51.0,wild pansy,train
2089,image_04225,image_04225.jpg,jpg/image_04225.jpg,51.0,wild pansy,train
2090,image_04182,image_04182.jpg,jpg/image_04182.jpg,51.0,wild pansy,train
2091,image_04164,image_04164.jpg,jpg/image_04164.jpg,51.0,wild pansy,train
2092,image_04176,image_04176.jpg,jpg/image_04176.jpg,51.0,wild pansy,train
2093,image_04226,image_04226.jpg,jpg/image_04226.jpg,51.0,wild pansy,train
2094,image_04192,image_04192.jpg,jpg/image_04192.jpg,51.0,wild pansy,train
2095,image_04171,image_04171.jpg,jpg/image_04171.jpg,51.0,wild pansy,train
2096,image_04170,image_04170.jpg,jpg/image_04170.jpg,51.0,wild pansy,train
2097,image_04166,image_04166.jpg,jpg/image_04166.jpg,51.0,wild pansy,train
2098,image_04228,image_04228.jpg,jpg/image_04228.jpg,51.0,wild pansy,train
2099,image_04183,image_04183.jpg,jpg/image_04183.jpg,51.0,wild pansy,train
2100,image_04235,image_04235.jpg,jpg/image_04235.jpg,51.0,wild pansy,train
2101,image_04181,image_04181.jpg,jpg/image_04181.jpg,51.0,wild pansy,train
2102,image_04160,image_04160.jpg,jpg/image_04160.jpg,51.0,wild pansy,train
2103,image_04217,image_04217.jpg,jpg/image_04217.jpg,51.0,wild pansy,train
2104,image_04236,image_04236.jpg,jpg/image_04236.jpg,51.0,wild pansy,train
2105,image_04212,image_04212.jpg,jpg/image_04212.jpg,51.0,wild pansy,train
2106,image_04237,image_04237.jpg,jpg/image_04237.jpg,51.0,wild pansy,train
2107,image_04240,image_04240.jpg,jpg/image_04240.jpg,51.0,wild pansy,train
2108,image_04233,image_04233.jpg,jpg/image_04233.jpg,51.0,wild pansy,train
2109,image_04188,image_04188.jpg,jpg/image_04188.jpg,51.0,wild pansy,train
2110,image_04174,image_04174.jpg,jpg/image_04174.jpg,51.0,wild pansy,train
2111,image_04206,image_04206.jpg,jpg/image_04206.jpg,51.0,wild pansy,train
2112,image_04175,image_04175.jpg,jpg/image_04175.jpg,51.0,wild pansy,train
2113,image_04179,image_04179.jpg,jpg/image_04179.jpg,51.0,wild pansy,train
2114,image_04197,image_04197.jpg,jpg/image_04197.jpg,51.0,wild pansy,train
2115,image_04167,image_04167.jpg,jpg/image_04167.jpg,51.0,wild pansy,train
2116,image_04218,image_04218.jpg,jpg/image_04218.jpg,51.0,wild pansy,train
2117,image_04200,image_04200.jpg,jpg/image_04200.jpg,51.0,wild pansy,train
2118,image_04230,image_04230.jpg,jpg/image_04230.jpg,51.0,wild pansy,train
2119,image_04216,image_04216.jpg,jpg/image_04216.jpg,51.0,wild pansy,train
2120,image_04161,image_04161.jpg,jpg/image_04161.jpg,51.0,wild pansy,train
2121,image_04178,image_04178.jpg,jpg/image_04178.jpg,51.0,wild pansy,train
2122,image_04227,image_04227.jpg,jpg/image_04227.jpg,51.0,wild pansy,train
2123,image_04199,image_04199.jpg,jpg/image_04199.jpg,51.0,wild pansy,train
2124,image_04169,image_04169.jpg,jpg/image_04169.jpg,51.0,wild pansy,train
2125,image_04185,image_04185.jpg,jpg/image_04185.jpg,51.0,wild pansy,train
2126,image_04223,image_04223.jpg,jpg/image_04223.jpg,51.0,wild pansy,train
